filename,title,description,feature,topic,role,level
help/forms/developing/dynamically-creating-ddx-documents.md,Dynamically Creating DDX Documents,Create a DDX document dynamically using the Java API and Web Service API. Dynamically creating a DDX document enables you to use values in the DDX document that are obtained during run-time.,,,Developer,
help/forms/developing/handling-submitted-forms.md,Handling Submitted Forms,"Use the Forms service to retrieve the submitted data entered in an interactive form. The user can submit the form data in XML, PDF, and URL UTF-16 formats.",,,Developer,
help/forms/developing/optimizing-performance-forms-service.md,Optimizing the Performance of theForms Service,Set run-time options when rendering a form and store XDP files in the repository to optimize the performance of the Forms service.,,,Developer,
help/forms/developing/passing-documents-forms-service.md,Passing Documents to the FormsService,Pass a com.adobe.idp.Document object that contains the form design to the Forms service. The Forms service renders the form design located in the com.adobe.idp.Document object. ,,,Developer,
help/forms/developing/prepopulating-forms-flowable-layouts.md,Prepopulating Forms with Flowable Layouts,Prepopulate forms with flowable layout to display data to users within a rendered form using the Java API and the Web Service API.,,,Developer,
help/forms/developing/rendering-forms-based-fragments.md,Rendering Forms Based on Fragments,Use the Forms service to render forms that are based on fragments created using Designer.,,,Developer,
help/forms/developing/rendering-forms-value.md,Rendering Forms By Value,Use the Forms API (Java) to render a form by value using the Java API and Web Service API.,,,Developer,
help/forms/developing/rendering-forms-html.md,Rendering Forms as HTML,Use the Forms service to render forms as HTML in response to an HTTP request from a web browser. You can use the Java API and Web Service API to render forms as HTML.,,,Developer,
help/forms/developing/rendering-forms-client.md,Rendering Forms at the Client,Optimize the delivery of PDF content and improve the Forms service’s ability to handle network load by using the client-side rendering capability of Acrobat or Adobe Reader,,,Developer,
help/forms/developing/rendering-html-forms-using-custom.md,Rendering HTML Forms Using Custom CSS Files,Use the Forms service to refer to custom CSS files to render HTML forms in response to an HTTP request from a web browser. You can render an HTML form that uses a CSS file using the Java API and Web Service API.,,,Developer,
help/forms/developing/rendering-html-forms-custom-toolbars.md,Rendering HTML Forms with CustomToolbars,Use the Forms service to customize a toolbar that is rendered with an HTML form. You can render an HTML Form with a custom toolbar using the Java API and a Web Service API.,,,Developer,
help/forms/developing/rendering-interactive-pdf-forms.md,Rendering Interactive PDF Forms,"Use the Forms service to render interactive PDF forms to client devices, typically web browsers, to collect information from users. You can use Forms service to render interactive forms using the Java API and Web Service API.",,,Developer,
help/forms/developing/rendering-rights-enabled-forms.md,Rendering Rights-Enabled Forms,Use the Forms service to render forms that have usage rights applied to them. You can render rights-enabled forms using the Java API and Web Service API.,,,Developer,
help/forms/developing/validating-ddx-documents.md,Validating DDX Documents,Validate a DDX document programmatically using the Java API and the Web Service API.,,,Developer,
help/forms/developing/converting-pdf-postscript-image-files.md,Converting PDF to Postscript andImage Files,"Use the Convert PDF service to convert PDF documents to PostScript and to a number of image formats (JPEG, JPEG 2000, PNG, and TIFF) using the Java API and Web Service API.",,,Developer,
help/forms/developing/converting-postscript-pdf-documents.md,Converting Postscript to PDF Documents,"Use the Distiller service to convert PostScript®, Encapsulated PostScript (EPS), and PRN files to compact, reliable, and more secure PDF files over a network. The Distiller service converts large volumes of print documents to electronic documents, such as invoices and statements using the Java API and Web Service API.",,,Developer,
help/forms/developing/creating-document-output-streams.md,Creating Document Output Streams,"Use the Output service to convert documents as PDF (including PDF/A documents), PostScript, Printer Control Language (PCL), and Zebra - ZPL, Intermec - IPL, Datamax - DPL, and TecToshiba - TPCL label formats.",,,Developer,
help/forms/developing/digitally-signing-certifying-documents.md,Digitally Signing and Certifying Documents,"Use the Signature service to add and delete digital signature fields to a PDF document, retrieve the names of signature fields located in a PDF document, modify signature fields, digitally sign PDF documents, certify PDF documents, validate digital signatures located in a PDF document, validate all digital signatures located in a PDF document, and remove a digital signature from a signature field.",,,Developer,
help/forms/developing/encrypting-decrypting-pdf-documents.md,Encrypting and Decrypting PDF Documents,"Use the Encryption service to encrypt and decrypt documents. The Encryption service tasks include encrypting a PDF document with a password, encrypting a PDF document with a certificate, removing password-based encryption from a PDF document, removing certificate-based encryption from a PDF document, unlocking the PDF document so that other service operations can be performed, and determining the encryption type of a secured PDF document.",,,Developer,
help/forms/developing/importing-exporting-data.md,Importing and Exporting Data,Use the Form Data Integration service to import data into a PDF form and export data from a PDF form using the Java API and Web Service API.,,,Developer,
help/forms/developing/users.md,Managing Users,"Use the User Management API to create client applications that can manage roles, permissions, and principals (which can be users or groups), as well as authenticate users.",,,Developer,
help/forms/developing/aem-forms-repository.md,Working with AEM Forms Repository,"Manage AEM Forms repository to create folders, write, list, read, update, and search resources using the Java API and Web Service API. In addition, learn how to create resource relationships, lock and delete resources.",,,Developer,
help/forms/developing/barcoded-forms.md,Working with barcoded forms,Decode data from a PDF form or an image that contains a barcode using the Java API and Web Service API.,,,Developer,
help/forms/developing/credentials.md,Working with Credentials,"Import credentials into AEM Forms using the Trust Manager API and Java API. In addition, learn how to delete credentials using the Trust Manager API and Java API.",,,Developer,
help/forms/developing/pdf-a-documents.md,Working with PDF/A Documents,Use the  DocConverter service to determine if a PDF document is a PDF/A document and convert PDF documents to PDF/A documents.,,,Developer,
help/forms/developing/pdf-utilities.md,Working with PDF Utilities,"Use the PDF Utilities service to convert between PDF and XDP file formats, set and retrieve PDF document properties, and manipulate XMP metadata.",,,Developer,
help/forms/developing/xmp-utilities.md,Working with XMP Utilities,Use the XMP Utilities Java and Web Service APIs to programmatically import XMP metadata into a PDF document and retrieve and save XMP metadata from a PDF document.,,,Developer,
help/forms/developing/preparing-aem-forms-backup.md,Preparing AEM Forms for Backup,Learn how to use the Backup and Restore service to enter and leave the Backup mode for AEM Forms server using the Java API and the Web Service API.,,,Developer,
help/forms/developing/programmatically-endpoints.md,Programmatically Managing Endpoints,"Use the Endpoint Registry service to add EJB endpoints, add SOAP endpoint, add Watched Folder endpoints, add Email endpoints, add  Remoting endpoints, add Task Manager endpoints, modify endpoints, remove endpoints, and retrieve endpoint connector information.",,,Developer,
help/forms/developing/programmatically-preferences-nodes.md,Programmatically managing the PreferencesNodes,Use the Preferences Manager Service API (Java) to programmatically manage the Preferences Nodes.,,,Developer,
help/forms/developing/protecting-documents-policies.md,Protecting Documents with Policies,Use the Document Security service to dynamically apply confidentiality settings to Adobe PDF documents and to maintain control over the documents. The Document Security service also enables the users to maintain control over how recipients use the policy-protected PDF document.,,,Developer,
help/forms/developing/validate-ddx-document-using-web.md,Validate a DDX document using theweb service API,Use the Assembler Service API to validate a DDX document.,,,Developer,
